transaction_date,item_code,item_name,quantity_sold,stock_level,unit_price,discount_applied,store_location,promotion_flag,holiday_flag,season,weather,sales,multiplier,festival_flag,festival_name,category,sales_normalized
2023-10-22,ITM2828,Laptop,10,74,870,0.0,Germany,1,1,Autumn,Sunny,8700.0,1.462,0,None,Electronics,3.3397312859884836
2023-08-15,ITM7233,Headphones,8,123,525,210.0,Japan,1,0,Monsoon,Sunny,3990.0,0.899,0,None,Electronics,1.4885282596530498
2022-01-29,ITM10332,Juice,39,98,7,0.0,India,0,1,Winter,Cloudy,273.0,1.394,0,None,Beverages,1.6007036059806508
2024-10-30,ITM7283,Milk,34,113,4,20.4,UK,0,0,Autumn,Cold,115.6,1.35,0,None,Beverages,0.7135802469135802
2024-07-08,ITM5208,Shoes,4,24,76,15.2,USA,0,0,Monsoon,Hot,288.8,1.445,0,None,Clothing,0.23030303030303031
2022-08-05,ITM1224,Smartphone,2,18,895,0.0,India,0,0,Monsoon,Cloudy,1790.0,0.906,0,None,Electronics,0.7142857142857143
2022-09-01,ITM9915,Coffee,73,146,6,0.0,Germany,0,0,Autumn,Cold,438.0,1.196,0,None,Beverages,2.433333333333333
2022-05-06,ITM7469,Rice,6,110,3,0.0,India,0,0,Summer,Sunny,18.0,0.899,0,None,Grocery,0.052554744525547446
2024-02-28,ITM10413,Headphones,5,137,624,0.0,Japan,0,0,Winter,Hot,3120.0,1.332,0,None,Electronics,1.1639619473978735
2022-05-01,ITM1846,Eggs,59,109,14,41.3,Japan,0,1,Summer,Sunny,784.7,1.267,0,None,Grocery,1.848527679623086
2024-01-12,ITM5289,Headphones,5,38,1383,0.0,Germany,0,0,Winter,Rainy,6915.0,1.057,0,None,Electronics,2.5797425853385563
2023-03-25,ITM6560,Headphones,6,109,557,334.2,USA,1,1,Spring,Cold,3007.8,1.197,0,None,Electronics,1.1221040850587578
2023-03-15,ITM3551,Smartphone,8,70,750,0.0,Japan,0,0,Spring,Cloudy,6000.0,0.92,0,None,Electronics,2.3942537909018355
2022-04-15,ITM1117,T-shirt,6,77,58,0.0,Germany,0,0,Spring,Hot,348.0,1.162,0,None,Clothing,0.27951807228915665
2024-08-21,ITM9837,Smartphone,1,33,1346,0.0,India,0,0,Monsoon,Cloudy,1346.0,1.493,0,None,Electronics,0.5371109337589784
2023-12-25,ITM6966,Shoes,8,99,33,0.0,USA,0,0,Winter,Hot,264.0,1.036,1,Christmas,Clothing,0.21052631578947367
2024-05-09,ITM9195,Smartphone,1,144,417,0.0,Germany,0,0,Summer,Hot,417.0,1.138,0,None,Electronics,0.16640063846767758
2024-06-07,ITM9659,Milk,63,80,1,0.0,UK,0,0,Summer,Cloudy,63.0,1.013,0,None,Beverages,0.3888888888888889
2023-04-11,ITM8489,T-shirt,16,112,42,0.0,Japan,0,0,Spring,Cold,672.0,1.148,0,None,Clothing,0.5397590361445783
2023-03-24,ITM1005,Laptop,2,15,1325,0.0,Germany,0,0,Spring,Cold,2650.0,0.97,0,None,Electronics,1.017274472168906
2023-09-11,ITM6342,T-shirt,29,172,75,0.0,Japan,0,0,Autumn,Cloudy,2175.0,1.217,0,None,Clothing,1.7469879518072289
2024-04-02,ITM10111,Coffee,132,227,7,92.4,Germany,1,0,Spring,Rainy,831.6,1.328,0,None,Beverages,4.62
2023-05-27,ITM5324,T-shirt,13,85,100,0.0,UK,0,1,Summer,Rainy,1300.0,1.209,0,None,Clothing,1.0441767068273093
2022-05-19,ITM2063,T-shirt,14,67,55,0.0,UK,0,0,Summer,Cloudy,770.0,0.993,0,None,Clothing,0.6184738955823293
2024-12-11,ITM3590,Smartphone,10,140,1195,0.0,Germany,1,0,Winter,Hot,11950.0,1.0,0,None,Electronics,4.768555466879489
2024-01-05,ITM9434,Headphones,5,21,569,0.0,Germany,0,0,Winter,Cold,2845.0,1.143,0,None,Electronics,1.0613691475470994
2024-10-25,ITM4735,Bread,17,79,11,9.35,USA,0,0,Autumn,Hot,177.65,1.361,0,None,Grocery,0.4473684210526316
2022-08-29,ITM4517,Smartphone,2,49,443,132.9,USA,0,0,Monsoon,Sunny,753.1,1.096,0,None,Electronics,0.3005187549880287
2022-11-28,ITM7986,Laptop,4,88,982,0.0,USA,0,0,Winter,Cold,3928.0,1.084,0,None,Electronics,1.507869481765835
2024-03-01,ITM7767,Smartphone,6,135,436,0.0,UK,1,0,Spring,Hot,2616.0,1.258,0,None,Electronics,1.0438946528332003
2023-07-07,ITM6622,T-shirt,30,61,37,0.0,India,1,0,Monsoon,Sunny,1110.0,1.313,0,None,Clothing,0.891566265060241
2022-05-21,ITM2605,Laptop,6,53,595,0.0,India,0,1,Summer,Hot,3570.0,1.356,0,None,Electronics,1.3704414587332054
2024-01-14,ITM2733,Coffee,148,159,4,0.0,Germany,1,1,Winter,Hot,592.0,1.422,0,None,Beverages,3.2888888888888888
2024-05-28,ITM10341,Milk,20,71,5,0.0,USA,0,0,Summer,Hot,100.0,1.441,0,None,Beverages,0.6172839506172839
2024-05-17,ITM4812,Jeans,28,117,31,43.4,USA,0,0,Summer,Cloudy,824.6,1.028,0,None,Clothing,0.6655635820654586
2024-08-17,ITM10624,Shoes,24,34,65,156.0,Japan,1,1,Monsoon,Cold,1404.0,1.243,0,None,Clothing,1.1196172248803828
2022-01-19,ITM2761,Rice,17,64,21,53.55,USA,0,0,Winter,Cloudy,303.45,1.072,0,None,Grocery,0.8859854014598539
2024-09-06,ITM6401,Headphones,5,152,953,476.5,USA,0,0,Autumn,Cold,4288.5,1.143,0,None,Electronics,1.599888080581981
2022-10-04,ITM3739,Laptop,1,35,1092,54.6,Japan,0,0,Autumn,Rainy,1037.4,1.399,0,None,Electronics,0.3982341650671785
2022-05-20,ITM3472,T-shirt,13,155,59,0.0,Germany,0,0,Summer,Cold,767.0,0.864,0,None,Clothing,0.6160642570281124
2023-06-20,ITM7738,Shoes,22,72,75,0.0,UK,0,0,Summer,Hot,1650.0,1.171,0,None,Clothing,1.3157894736842106
2023-07-21,ITM7891,Jeans,14,129,77,0.0,India,0,0,Monsoon,Sunny,1078.0,0.865,0,None,Clothing,0.8700916098309052
2024-05-23,ITM8943,Shoes,43,84,39,167.7,Japan,1,0,Summer,Sunny,1509.3,1.385,0,None,Clothing,1.2035885167464115
2022-08-09,ITM5206,Jeans,16,129,70,112.0,Japan,1,0,Monsoon,Sunny,1008.0,0.934,0,None,Clothing,0.8135921546470801
2022-12-26,ITM7371,Laptop,1,46,368,0.0,USA,0,0,Winter,Hot,368.0,0.876,0,None,Electronics,0.14126679462571978
2024-02-16,ITM1232,Shoes,37,135,22,0.0,USA,0,0,Winter,Sunny,814.0,1.108,0,None,Clothing,0.6491228070175439
2023-11-11,ITM9258,Smartphone,1,79,1048,0.0,USA,0,1,Winter,Sunny,1048.0,1.0,0,None,Electronics,0.41819632881085395
2022-01-30,ITM8561,Laptop,5,116,759,0.0,Germany,0,1,Winter,Hot,3795.0,1.325,0,None,Electronics,1.4568138195777351
2024-04-23,ITM7168,Headphones,3,77,323,0.0,UK,0,0,Spring,Rainy,969.0,1.129,0,None,Electronics,0.36149972020145493
2024-05-25,ITM4596,Headphones,2,53,469,0.0,UK,1,1,Summer,Cloudy,938.0,1.091,0,None,Electronics,0.34993471367282225
2023-10-19,ITM7288,Shoes,18,35,103,0.0,USA,0,0,Autumn,Cloudy,1854.0,1.382,0,None,Clothing,1.4784688995215312
2023-08-14,ITM5632,Laptop,4,79,1059,0.0,UK,0,0,Monsoon,Rainy,4236.0,1.415,0,None,Electronics,1.6261036468330134
2022-03-27,ITM1125,Juice,18,151,7,0.0,Germany,0,1,Spring,Cloudy,126.0,1.092,0,None,Beverages,0.7387862796833773
2023-02-07,ITM8641,T-shirt,8,108,81,0.0,USA,0,0,Winter,Cloudy,648.0,0.978,0,None,Clothing,0.5204819277108433
2022-05-29,ITM7229,Headphones,1,26,1308,0.0,Japan,0,1,Summer,Rainy,1308.0,1.086,0,None,Electronics,0.4879686625629547
2023-09-18,ITM2296,Jeans,29,131,90,0.0,Germany,0,0,Autumn,Cloudy,2610.0,1.497,0,None,Clothing,2.106622543282618
2023-08-26,ITM2976,Headphones,3,16,416,0.0,UK,0,1,Monsoon,Sunny,1248.0,1.368,0,None,Electronics,0.4655847789591494
2023-10-17,ITM10480,Jeans,54,72,67,0.0,India,1,0,Autumn,Sunny,3618.0,1.176,0,None,Clothing,2.9202146979296986
2024-08-14,ITM10581,Bread,38,119,21,0.0,UK,0,0,Monsoon,Sunny,798.0,0.89,0,None,Grocery,2.0095693779904304
2023-08-12,ITM6750,Milk,13,142,6,0.0,Germany,0,1,Monsoon,Rainy,78.0,1.031,0,None,Beverages,0.48148148148148145
2023-01-05,ITM9152,Laptop,1,16,679,0.0,UK,0,0,Winter,Rainy,679.0,0.929,0,None,Electronics,0.26065259117082534
2024-05-21,ITM4086,Jeans,10,149,110,0.0,India,0,0,Summer,Hot,1100.0,0.943,0,None,Clothing,0.8878485814601074
2023-01-13,ITM10276,Smartphone,1,41,1219,0.0,USA,0,0,Winter,Sunny,1219.0,0.917,0,None,Electronics,0.48643256185155626
2022-03-21,ITM7882,Headphones,9,111,1000,0.0,Japan,1,0,Spring,Hot,9000.0,1.101,0,None,Electronics,3.357582540570789
2022-07-28,ITM10305,Milk,14,149,3,4.2,Germany,0,0,Monsoon,Rainy,37.8,1.262,0,None,Beverages,0.2333333333333333
2024-11-27,ITM8673,Eggs,25,80,5,0.0,Germany,0,0,Winter,Sunny,125.0,1.084,0,None,Grocery,0.2944640753828033
2023-09-12,ITM4345,Headphones,12,44,697,0.0,UK,1,0,Autumn,Cold,8364.0,1.072,0,None,Electronics,3.120313374370453
2024-08-09,ITM9172,Laptop,2,33,687,137.4,Japan,0,0,Monsoon,Rainy,1236.6,1.471,0,None,Electronics,0.47470249520153546
2024-10-18,ITM10421,Coffee,61,194,6,0.0,Germany,0,0,Autumn,Hot,366.0,1.324,0,None,Beverages,2.033333333333333
2024-11-09,ITM6870,Headphones,5,27,899,224.75,Japan,0,1,Winter,Rainy,4270.25,1.399,0,None,Electronics,1.5930796493191568
2023-02-13,ITM7506,Shoes,41,149,103,211.15,Japan,0,0,Winter,Rainy,4011.85,0.991,0,None,Clothing,3.199242424242424
2022-12-17,ITM3797,Milk,76,164,6,22.8,India,0,1,Winter,Cloudy,433.2,1.245,0,None,Beverages,2.674074074074074
2023-02-16,ITM1918,Smartphone,6,141,900,0.0,India,0,0,Winter,Cloudy,5400.0,1.072,0,None,Electronics,2.154828411811652
2022-04-28,ITM2646,Laptop,1,26,977,97.7,USA,1,0,Spring,Hot,879.3,1.216,0,None,Electronics,0.33754318618042223
2023-10-11,ITM6122,Smartphone,1,97,767,0.0,India,0,0,Autumn,Rainy,767.0,1.439,0,None,Electronics,0.3060654429369513
2022-02-13,ITM6126,Milk,52,125,1,0.0,Germany,0,1,Winter,Sunny,52.0,1.159,0,None,Beverages,0.32098765432098764
2022-08-01,ITM5621,T-shirt,13,119,77,0.0,India,0,0,Monsoon,Cloudy,1001.0,1.09,0,None,Clothing,0.8040160642570281
2024-07-19,ITM7809,Shoes,25,171,115,143.75,UK,0,0,Monsoon,Sunny,2731.25,1.461,0,None,Clothing,2.178030303030303
2023-08-10,ITM1364,T-shirt,23,163,90,207.0,Germany,0,0,Monsoon,Cold,1863.0,0.859,0,None,Clothing,1.4963855421686747
2024-01-06,ITM3125,Milk,62,128,5,0.0,India,1,1,Winter,Cloudy,310.0,1.069,0,None,Beverages,1.9135802469135803
2024-09-03,ITM9150,Laptop,3,131,1076,0.0,UK,1,0,Autumn,Hot,3228.0,1.157,0,None,Electronics,1.2391554702495202
2024-12-24,ITM9717,Smartphone,3,24,459,0.0,USA,0,0,Winter,Hot,1377.0,0.853,0,None,Electronics,0.5494812450119713
2022-06-11,ITM1055,Laptop,3,58,1031,0.0,India,0,1,Summer,Hot,3093.0,0.9,0,None,Electronics,1.1873320537428023
2023-08-05,ITM1638,Bread,22,137,5,5.5,UK,0,1,Monsoon,Cloudy,104.5,1.142,0,None,Grocery,0.2631578947368421
2023-10-07,ITM1302,Shoes,17,43,28,23.8,USA,0,1,Autumn,Cloudy,452.2,0.996,0,None,Clothing,0.3606060606060606
2023-09-01,ITM6811,Juice,37,92,7,12.95,Japan,0,0,Autumn,Sunny,246.05,0.98,0,None,Beverages,1.4426854294928173
2023-09-30,ITM2276,Headphones,8,81,689,0.0,Japan,1,1,Autumn,Cold,5512.0,1.05,0,None,Electronics,2.0563327737362433
2024-02-16,ITM5432,Jeans,21,47,93,0.0,UK,0,0,Winter,Cloudy,1953.0,1.051,0,None,Clothing,1.5763347996287178
2023-02-03,ITM4644,Smartphone,4,39,996,0.0,Japan,0,0,Winter,Sunny,3984.0,1.312,0,None,Electronics,1.5897845171588187
2024-06-19,ITM5143,T-shirt,10,107,56,0.0,India,1,0,Summer,Hot,560.0,1.497,0,None,Clothing,0.4497991967871486
2022-02-08,ITM3878,Laptop,1,148,1002,0.0,UK,0,0,Winter,Cold,1002.0,1.174,0,None,Electronics,0.38464491362763914
2022-11-28,ITM7493,Smartphone,9,102,483,434.7,USA,1,0,Winter,Cold,3912.3,1.023,0,None,Electronics,1.561173184357542
2022-09-23,ITM6240,Headphones,1,92,375,0.0,India,0,0,Autumn,Cloudy,375.0,1.47,0,None,Electronics,0.13989927252378287
2024-01-25,ITM10408,Smartphone,5,51,1185,0.0,India,0,0,Winter,Cold,5925.0,0.952,0,None,Electronics,2.3643256185155628
2024-01-11,ITM7937,Rice,11,60,14,0.0,Germany,0,0,Winter,Sunny,154.0,1.141,0,None,Grocery,0.44963503649635034
2024-07-23,ITM8240,Smartphone,4,17,890,0.0,USA,0,0,Monsoon,Hot,3560.0,0.86,0,None,Electronics,1.4205905826017557
2024-03-09,ITM3593,Soda,23,125,6,13.8,Germany,0,1,Spring,Hot,124.2,1.208,0,None,Beverages,0.7961538461538462
2023-10-31,ITM3393,Laptop,2,65,1330,0.0,India,0,0,Autumn,Cold,2660.0,1.225,0,None,Electronics,1.021113243761996
2023-03-15,ITM1523,Shoes,45,135,21,47.25,India,1,0,Spring,Hot,897.75,1.497,0,None,Clothing,0.7159090909090909
2023-03-15,ITM7376,Jeans,26,63,42,0.0,USA,0,0,Spring,Hot,1092.0,1.341,0,None,Clothing,0.8813915008676702
2024-12-02,ITM7981,Laptop,1,33,865,43.25,Japan,0,0,Winter,Sunny,821.75,0.942,0,None,Electronics,0.3154510556621881
2022-01-19,ITM7677,Headphones,5,136,550,0.0,UK,0,0,Winter,Hot,2750.0,0.954,0,None,Electronics,1.0259279985077412
2023-07-20,ITM4900,Headphones,6,113,1102,0.0,India,0,0,Monsoon,Cold,6612.0,1.302,0,None,Electronics,2.4667039731393396
2022-02-16,ITM10634,Laptop,8,34,312,0.0,India,0,0,Winter,Sunny,2496.0,1.064,0,None,Electronics,0.9581573896353167
2024-01-23,ITM6585,Juice,42,133,5,0.0,India,0,0,Winter,Hot,210.0,1.251,0,None,Beverages,1.231310466138962
2023-05-29,ITM10360,T-shirt,20,100,104,208.0,USA,0,0,Summer,Rainy,1872.0,1.03,0,None,Clothing,1.5036144578313253
2022-10-23,ITM8956,Rice,41,74,11,22.55,Japan,1,1,Autumn,Hot,428.45,1.054,0,None,Grocery,1.250948905109489
2023-08-26,ITM8570,Smartphone,7,54,785,0.0,India,0,1,Monsoon,Hot,5495.0,1.241,0,None,Electronics,2.1927374301675977
2023-07-20,ITM7777,Coffee,30,73,5,22.5,USA,0,0,Monsoon,Cold,127.5,1.073,0,None,Beverages,0.7083333333333334
2024-10-10,ITM1671,Headphones,1,27,1396,0.0,UK,0,0,Autumn,Hot,1396.0,1.447,0,None,Electronics,0.5207983585152024
2024-07-08,ITM5188,Coffee,31,155,4,6.2,India,0,0,Monsoon,Rainy,117.8,1.009,0,None,Beverages,0.6544444444444444
2024-10-18,ITM1666,Smartphone,1,49,511,51.1,UK,0,0,Autumn,Hot,459.9,1.476,0,None,Electronics,0.18351955307262569
2023-12-04,ITM4266,Shoes,43,167,63,135.45,Japan,0,0,Winter,Rainy,2573.55,1.146,0,None,Clothing,2.0522727272727272
2022-06-19,ITM2887,Smartphone,4,134,510,0.0,Japan,0,1,Summer,Cold,2040.0,1.391,0,None,Electronics,0.8140462889066241
2022-09-29,ITM9472,Milk,23,51,5,5.75,USA,0,0,Autumn,Cold,109.25,1.279,0,None,Beverages,0.6743827160493827
2022-04-03,ITM10091,Headphones,5,154,327,163.5,Germany,0,1,Spring,Hot,1471.5,1.339,0,None,Electronics,0.548964745383324
2022-03-02,ITM8687,T-shirt,10,97,40,0.0,Japan,0,0,Spring,Cold,400.0,1.07,0,None,Clothing,0.321285140562249
2023-10-08,ITM7031,Jeans,31,148,65,100.75,Germany,0,1,Autumn,Sunny,1914.25,1.364,0,None,Clothing,1.5450583155091004
2024-09-21,ITM7090,Jeans,31,148,79,0.0,Japan,1,1,Autumn,Hot,2449.0,0.903,0,None,Clothing,1.9766737963598207
2023-05-29,ITM7238,Jeans,37,97,87,0.0,India,1,0,Summer,Cloudy,3219.0,1.379,0,None,Clothing,2.598167803381896
2024-01-29,ITM8350,T-shirt,31,102,93,144.15,UK,0,0,Winter,Sunny,2738.85,1.343,0,None,Clothing,2.199879518072289
2022-09-03,ITM8830,Bread,87,172,19,0.0,India,1,1,Autumn,Cloudy,1653.0,1.464,0,None,Grocery,4.162679425837321
2023-03-29,ITM1760,T-shirt,18,56,66,0.0,Japan,1,0,Spring,Rainy,1188.0,1.455,0,None,Clothing,0.9542168674698795
2024-10-15,ITM7254,Headphones,6,121,1025,0.0,UK,0,0,Autumn,Rainy,6150.0,1.143,0,None,Electronics,2.2943480693900393
2023-08-13,ITM2906,Milk,18,148,4,0.0,India,0,1,Monsoon,Cloudy,72.0,1.252,0,None,Beverages,0.4444444444444444
2024-04-19,ITM4818,Rice,41,142,16,0.0,USA,0,0,Spring,Cold,656.0,1.07,0,None,Grocery,1.9153284671532846
2023-02-06,ITM7269,Laptop,2,83,605,0.0,India,0,0,Winter,Cloudy,1210.0,0.898,0,None,Electronics,0.46449136276391556
2022-09-26,ITM5300,Headphones,1,141,587,0.0,Japan,0,0,Autumn,Cloudy,587.0,1.237,0,None,Electronics,0.21898899459056145
2023-10-01,ITM6569,Soda,34,96,5,17.0,Germany,0,1,Autumn,Cold,153.0,1.376,0,None,Beverages,0.9807692307692307
2024-08-09,ITM8941,Headphones,2,26,870,0.0,Japan,0,0,Monsoon,Rainy,1740.0,1.487,0,None,Electronics,0.6491326245103526
2024-01-08,ITM5164,Juice,80,171,7,0.0,USA,0,0,Winter,Hot,560.0,1.403,0,None,Beverages,3.2834945763705656
2022-11-05,ITM6971,T-shirt,23,71,94,108.1,Germany,0,1,Winter,Cloudy,2053.9,1.399,0,None,Clothing,1.649718875502008
2023-08-11,ITM4579,Laptop,2,33,817,0.0,Germany,0,0,Monsoon,Hot,1634.0,1.085,0,None,Electronics,0.6272552783109405
2023-12-19,ITM3832,Shoes,30,150,35,0.0,USA,0,0,Winter,Cloudy,1050.0,1.452,0,None,Clothing,0.8373205741626795
2023-01-15,ITM6449,Jeans,19,153,68,0.0,UK,0,1,Winter,Hot,1292.0,1.339,0,None,Clothing,1.0428185156785987
2023-12-02,ITM4472,Smartphone,7,109,377,0.0,USA,0,1,Winter,Cold,2639.0,1.47,0,None,Electronics,1.053072625698324
2022-09-01,ITM7327,Bread,26,175,11,0.0,Japan,0,0,Autumn,Hot,286.0,1.483,0,None,Grocery,0.7202216066481995
2023-01-31,ITM1137,Coffee,33,69,4,0.0,Japan,0,0,Winter,Cloudy,132.0,1.479,0,None,Beverages,0.7333333333333333
2024-03-03,ITM8043,Smartphone,3,91,1023,0.0,Germany,1,1,Spring,Rainy,3069.0,1.372,0,None,Electronics,1.224660814046289
2023-11-05,ITM5892,Smartphone,3,54,1239,185.85,USA,0,1,Winter,Cloudy,3531.15,0.933,0,None,Electronics,1.4090782122905028
2024-08-08,ITM3180,Smartphone,2,94,978,0.0,India,0,0,Monsoon,Hot,1956.0,1.261,0,None,Electronics,0.7805267358339985
2022-07-27,ITM8730,Smartphone,5,143,1378,689.0,USA,1,0,Monsoon,Cloudy,6201.0,1.472,0,None,Electronics,2.4744612928970473
2022-09-12,ITM4177,Smartphone,4,86,395,0.0,UK,0,0,Autumn,Rainy,1580.0,1.355,0,None,Electronics,0.6304868316041501
2024-12-22,ITM5854,Headphones,1,109,991,0.0,USA,1,1,Winter,Sunny,991.0,1.063,0,None,Electronics,0.3697071441895169
2022-10-28,ITM5637,Eggs,35,154,23,0.0,USA,0,0,Autumn,Cloudy,805.0,1.153,0,None,Grocery,1.8963486454652532
2022-11-17,ITM6115,Jeans,34,46,113,0.0,UK,0,0,Winter,Hot,3842.0,0.929,0,None,Clothing,3.1010129545179383
2022-07-27,ITM8648,Jeans,10,124,61,30.5,USA,0,0,Monsoon,Cold,579.5,1.442,0,None,Clothing,0.4677347754146656
2024-09-18,ITM5261,Eggs,10,150,23,0.0,India,0,0,Autumn,Rainy,230.0,1.318,0,None,Grocery,0.541813898704358
2023-01-05,ITM2331,Laptop,8,124,1155,0.0,UK,0,0,Winter,Hot,9240.0,1.493,0,None,Electronics,3.547024952015355
2024-12-31,ITM8002,Soda,72,126,1,0.0,India,0,0,Winter,Sunny,72.0,1.379,0,None,Beverages,0.46153846153846156
2024-03-25,ITM7941,Headphones,5,88,1073,804.75,India,0,0,Spring,Hot,4560.25,1.38,0,None,Electronics,1.7012684200708823
2023-07-20,ITM9017,Laptop,3,51,669,0.0,Germany,0,0,Monsoon,Sunny,2007.0,1.48,0,None,Electronics,0.7704414587332054
2024-11-14,ITM7241,Eggs,30,148,14,21.0,Japan,0,0,Winter,Sunny,399.0,0.954,0,None,Grocery,0.9399293286219081
2022-07-31,ITM10987,Shoes,24,121,48,115.2,India,0,1,Monsoon,Cold,1036.8,1.024,0,None,Clothing,0.8267942583732057
2023-07-14,ITM7881,Headphones,5,144,488,0.0,Japan,0,0,Monsoon,Hot,2440.0,1.258,0,None,Electronics,0.9102779332214139
2023-05-25,ITM5530,Laptop,5,100,465,0.0,Germany,0,0,Summer,Sunny,2325.0,1.462,0,None,Electronics,0.8925143953934741
2024-06-24,ITM5673,Bread,44,91,8,0.0,UK,0,0,Summer,Hot,352.0,1.146,0,None,Grocery,0.8864265927977839
2024-01-31,ITM7996,Smartphone,4,110,1243,497.2,Japan,0,0,Winter,Cold,4474.8,1.476,0,None,Electronics,1.7856344772545891
2024-03-24,ITM2252,Headphones,8,148,1065,426.0,UK,1,1,Spring,Cloudy,8094.0,1.025,0,None,Electronics,3.0195858981533297
2024-10-01,ITM4374,Headphones,1,74,680,34.0,Germany,0,0,Autumn,Cloudy,646.0,1.334,0,None,Electronics,0.24099981346763663
2024-12-16,ITM3814,Jeans,14,37,21,0.0,UK,0,0,Winter,Rainy,294.0,1.308,0,None,Clothing,0.23729771177206505
2024-08-20,ITM5719,Laptop,4,47,915,0.0,India,0,0,Monsoon,Hot,3660.0,1.219,0,None,Electronics,1.4049904030710172
2022-04-11,ITM7544,Rice,42,103,15,63.0,Japan,1,0,Spring,Hot,567.0,1.332,0,None,Grocery,1.6554744525547445
2022-07-25,ITM5858,Jeans,27,150,24,32.4,Japan,0,0,Monsoon,Rainy,615.6,1.306,0,None,Clothing,0.4968723515880383
2023-05-17,ITM8901,Milk,122,136,2,24.4,USA,1,0,Summer,Sunny,219.6,1.15,0,None,Beverages,1.3555555555555556
2024-06-02,ITM9580,T-shirt,14,88,45,0.0,Germany,0,1,Summer,Hot,630.0,1.294,0,None,Clothing,0.5060240963855421
2024-12-29,ITM9427,Smartphone,3,65,950,0.0,Japan,0,1,Winter,Cloudy,2850.0,0.92,0,None,Electronics,1.137270550678372
2022-09-02,ITM2077,T-shirt,28,46,28,0.0,Japan,0,0,Autumn,Rainy,784.0,1.184,0,None,Clothing,0.629718875502008
2024-05-22,ITM5363,Headphones,4,110,600,120.0,Japan,1,0,Summer,Cloudy,2280.0,0.944,0,None,Electronics,0.8505875769445999
2024-12-01,ITM1770,Smartphone,1,67,1389,0.0,India,0,1,Winter,Sunny,1389.0,1.047,0,None,Electronics,0.554269752593775
2023-07-13,ITM9865,Smartphone,2,128,509,0.0,USA,0,0,Monsoon,Rainy,1018.0,1.029,0,None,Electronics,0.4062250598563448
2023-10-09,ITM1249,Laptop,1,74,731,0.0,Japan,0,0,Autumn,Cold,731.0,1.363,0,None,Electronics,0.2806142034548944
2023-07-12,ITM8239,Rice,20,141,12,0.0,India,0,0,Monsoon,Cold,240.0,1.142,0,None,Grocery,0.7007299270072993
2022-07-04,ITM4419,Headphones,1,29,772,0.0,India,0,0,Monsoon,Sunny,772.0,1.389,0,None,Electronics,0.2880059690356277
2024-10-10,ITM5976,Headphones,9,57,788,0.0,India,1,0,Autumn,Sunny,7092.0,1.093,0,None,Electronics,2.645775041969782
2023-09-13,ITM5544,Headphones,5,139,1147,0.0,India,0,0,Autumn,Cold,5735.0,0.9,0,None,Electronics,2.139526207797053
2022-06-12,ITM6565,Headphones,4,58,632,0.0,UK,0,1,Summer,Cloudy,2528.0,1.493,0,None,Electronics,0.9431076291736616
2023-08-11,ITM8939,Headphones,3,20,626,0.0,Japan,0,0,Monsoon,Hot,1878.0,1.2,0,None,Electronics,0.7006155567991047
2023-12-16,ITM1716,Jeans,33,81,72,0.0,Japan,0,1,Winter,Cloudy,2376.0,0.956,0,None,Clothing,1.917752935953832
2023-02-16,ITM10652,Laptop,3,38,431,0.0,Germany,0,0,Winter,Sunny,1293.0,0.974,0,None,Electronics,0.4963531669865643
2024-03-08,ITM3048,T-shirt,31,115,68,0.0,India,0,0,Spring,Cold,2108.0,0.985,0,None,Clothing,1.6931726907630522
2022-12-30,ITM6997,Headphones,1,85,784,0.0,Japan,0,0,Winter,Hot,784.0,1.195,0,None,Electronics,0.2924827457563887
2023-05-13,ITM7600,Eggs,15,116,6,0.0,India,0,1,Summer,Hot,90.0,1.143,0,None,Grocery,0.21201413427561838
2024-10-13,ITM8245,Coffee,53,191,4,21.2,USA,0,1,Autumn,Cloudy,190.8,1.351,0,None,Beverages,1.06
2024-08-25,ITM5178,Jeans,11,58,57,0.0,India,0,1,Monsoon,Cold,627.0,1.4,0,None,Clothing,0.5060736914322612
2022-01-31,ITM5809,Rice,19,86,18,17.1,Germany,0,0,Winter,Rainy,324.9,1.268,0,None,Grocery,0.9486131386861313
2023-06-12,ITM10482,Eggs,10,88,7,0.0,Japan,0,0,Summer,Cloudy,70.0,1.408,0,None,Grocery,0.16489988221436985
2023-01-17,ITM8140,Shoes,18,98,110,0.0,India,1,0,Winter,Hot,1980.0,0.875,0,None,Clothing,1.5789473684210527
2023-07-11,ITM8190,Smartphone,2,71,1071,0.0,Japan,0,0,Monsoon,Hot,2142.0,0.934,0,None,Electronics,0.8547486033519553
2022-04-26,ITM2460,Laptop,10,81,412,412.0,USA,1,0,Spring,Cloudy,3708.0,1.183,0,None,Electronics,1.4234165067178504
2024-07-31,ITM6989,Headphones,5,57,958,239.5,USA,0,0,Monsoon,Cloudy,4550.5,1.458,0,None,Electronics,1.697631038985264
2024-07-18,ITM3000,Smartphone,10,58,812,0.0,Germany,1,0,Monsoon,Hot,8120.0,0.933,0,None,Electronics,3.2402234636871508
2022-01-23,ITM9175,Laptop,5,99,683,0.0,Germany,0,1,Winter,Cloudy,3415.0,1.426,0,None,Electronics,1.310940499040307
2023-03-01,ITM1404,Headphones,4,15,1080,0.0,Japan,0,0,Spring,Rainy,4320.0,1.344,0,None,Electronics,1.6116396194739788
2023-11-03,ITM1384,Headphones,6,108,492,0.0,India,0,0,Winter,Rainy,2952.0,1.467,0,None,Electronics,1.1012870733072189
